지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
268,진도군,2015-12-28,2.6,1.3,2051,4.2,1331,,,,,,,10.3,360,406,6.5,20,206,3.7,3227,20,-1.9,58,1328,72.8,5.4,1031.8,1033.5,2359,1030.9,508,1032.5,9.9,.1,,,,,,,,,,,2.3,-.9,,,,,,,,,,,,,,
268,진도군,2015-12-29,1.6,-2.9,754,6.5,1335,,,,,,,8.2,360,1212,4.1,360,1229,1.6,1376,110,-1.6,54,1220,80.8,5.4,1031.6,1034,745,1031,1942,1032.3,9.9,5.8,,,,,,,,,,,1.2,-7.4,,,,,,,,,,,,,,
268,진도군,2015-12-30,4,-2.8,338,9.6,1430,,,,,,,5.7,270,1437,4,250,1451,.9,777,250,.1,52,1205,78.1,6.2,1028.1,1031.5,1,1027.1,2350,1028.8,9.9,4.4,,,,,,,,,,,3.8,-6.7,,,,,,,,,,,,,,
268,진도군,2015-12-31,5.7,.4,2326,8.7,51,,,,,,0,8.9,50,1349,6,20,1354,3.1,2712,20,2.3,67,103,79.3,7.3,1029.8,1033.6,2238,1026.6,130,1030.5,9.9,4.1,,,,,,,,,,,5.9,-3.7,,,,,,,,,,,,,,
271,봉화,2015-12-27,-4.2,-9.1,2348,3,1451,,,,,,,5.4,200,1318,3.1,160,1214,1,841,200,-11.5,14,1240,63.9,2.6,986.9,1031.6,2348,1023.8,23,1027.8,9.6,8,,,,,,,,,,,-1.2,-11.3,,,,,,,,,,,,,,
271,봉화,2015-12-28,-7.2,-12.8,753,.1,1454,,,,,,,9.2,320,1351,5.8,340,1322,1.8,1568,160,-19.6,11,1426,45.4,1.4,989.8,1033.9,2329,1028.3,1407,1031.3,9.7,8.4,,,,,,,,,,,-3.3,-13.8,,,,,,,,,,,,,,
271,봉화,2015-12-29,-4.9,-12.8,755,2.5,1334,,,,,,,7.5,340,1400,4.5,340,1400,1.7,1438,320,-19,11,1344,36.8,1.4,991.3,1035.3,752,1029.8,1319,1032.6,9.7,8.3,,,,,,,,,,,-4,-14.2,,,,,,,,,,,,,,
271,봉화,2015-12-30,-4.4,-12.6,736,5.7,1429,,,,,,0,5.5,230,1358,2.9,180,1339,.9,801,340,-11.9,25,1458,60.1,2.5,989.2,1034.3,741,1026.8,1538,1030.3,9.7,8.3,,,,,,,,,,,-3,-13.6,,,,,,,,,,,,,,
271,봉화,2015-12-31,-1.2,-6.6,2315,5.3,1345,,,,,,0,8.7,320,1230,4.4,320,1244,1.2,1059,160,-5.7,43,1351,73.6,4,989.1,1033.7,2306,1026.7,444,1029.7,9.7,5.7,,,,,,,,,,,-.6,-9.8,,,,,,,,,,,,,,
272,영주,2015-12-27,-1.1,-4.9,2354,2.9,1311,,,,,,,10.2,320,2041,7.5,320,2042,5.1,4389,320,-14.4,10,1324,39.1,2.2,1001.3,1031.3,2332,1023.2,37,1028,9.7,8.4,,,,,,,,,,,-.6,-5.6,,,,,,,,,,,,,,
272,영주,2015-12-28,-4.2,-7.2,652,-1.1,1405,,,,,,,13.6,320,1604,8.4,290,1146,5.9,5076,290,-20.6,15,1351,28,1.2,1004.3,1033.1,2319,1029.9,1335,1031.4,9.7,8.4,,,,,,,,,,,-3.7,-7.6,,,,,,,,,,,,,,
272,영주,2015-12-29,-3.4,-10.2,759,2.2,1329,,,,,,,11.5,320,1406,7.5,320,122,3.3,2836,320,-16.3,13,1254,38,1.8,1005.7,1035.1,733,1030.9,1423,1032.8,9.7,8.4,,,,,,,,,,,-2.9,-12.3,,,,,,,,,,,,,,
272,영주,2015-12-30,-2.6,-10.1,612,5.6,1451,,,,,,0,4,140,1523,3.2,320,329,1.5,1298,140,-9.9,30,1510,60.6,2.9,1003.1,1033.5,751,1027.2,1619,1030.1,9.7,8.3,,,,,,,,,,,-1.5,-12.1,,,,,,,,,,,,,,
272,영주,2015-12-31,-.1,-4.5,2245,4.3,1321,,,,,,,9.8,290,1448,6.4,320,1455,2.1,1784,290,-3.5,57,1640,78.8,4.8,1003.5,1033.6,2242,1027.2,450,1030.1,9.7,2.8,,,,,,,,,,,.1,-8.6,,,,,,,,,,,,,,
273,문경,2015-12-27,-2.1,-6.6,2400,1.8,1329,,,,,,,8.2,320,1915,5,290,1903,2.5,2160,290,-16.9,12,1324,34.8,1.8,1006.9,1032.2,2336,1023.8,2,1028.7,9.7,7.8,,,,,,,,,,,-.1,-10.4,,,,,,,,,,,,,,
273,문경,2015-12-28,-3.9,-7.3,233,-.5,1441,,,,,,,11,340,1023,5.6,320,1008,3.5,3064,290,-22.4,16,1455,22.8,1,1010.1,1033.6,2343,1030.5,1421,1032.1,9.7,8,,,,,,,,,,,-3.1,-11.2,,,,,,,,,,,,,,
273,문경,2015-12-29,-3,-8.1,801,2.6,1527,,,,,,,8.3,320,1241,5.3,320,1247,1.7,1479,320,-16.1,16,1125,38.5,1.8,1011.1,1034.8,720,1031.3,1500,1033,9.7,7.9,,,,,,,,,,,-2.1,-12.2,,,,,,,,,,,,,,
273,문경,2015-12-30,-2.2,-8.7,741,5,1453,,,,,,.5,3.8,90,1340,2.4,90,1121,1.2,1038,290,-9.2,29,1545,61.6,3.1,1008.2,1033,638,1027.4,1553,1030.1,9.7,7.8,,,,,,,,,,,-.5,-10.6,,,,,,,,,,,,,,
273,문경,2015-12-31,-.1,-2.5,707,3.7,1421,,,,,,,9.2,320,1426,4.4,290,1510,1.4,1227,290,-5.2,46,1542,70.3,4.2,1008.9,1033.9,2305,1027.4,342,1030.6,9.7,.9,,,,,,,,,,,1.5,-7.1,,,,,,,,,,,,,,
276,청송군,2015-12-27,-2.8,-8.5,2353,4,1410,,,,,,,4.1,270,1222,3.3,230,1322,.7,628,250,-12.4,13,1559,55.1,2.6,1001.8,1031.9,2337,1023.7,1,1028.1,9.7,7,1200,1.75,9.92,,,,,,,,-1.8,-12.8,-.7,.2,1.6,2.8,,,,,,,,,,
276,청송군,2015-12-28,-4.6,-10.1,242,1.3,1359,,,,,,,8.5,250,1644,5.7,230,1333,2.1,1825,250,-20.1,11,1437,32.9,1.3,1004.8,1033.3,2358,1028.7,1406,1031.4,9.7,7.3,1200,1.88,10.43,,,,,,,,-5,-14.3,-3.2,-1.4,.5,1.9,,,,,,,,,,
276,청송군,2015-12-29,-5.6,-12.6,736,4.2,1416,,,,,,,5.5,230,1200,4,250,1115,.9,755,250,-16.6,13,1452,47.4,1.7,1006.4,1035.6,757,1030.1,1414,1033.1,9.7,7.3,1200,1.98,10.59,,,,,,,,-4.6,-16,-3.2,-1.9,-.1,1.2,,,,,,,,,,
276,청송군,2015-12-30,-3.6,-11.7,643,6.2,1457,,,,,,,3.6,320,1449,2.5,320,1412,.4,319,290,-10.8,29,1423,60.8,2.7,1003.8,1034,643,1027.1,1539,1030.3,9.7,7.3,1200,1.76,10.32,,,,,,,,-3.3,-15,-2.7,-2,-.4,.8,,,,,,,,,,
276,청송군,2015-12-31,-.8,-6.3,2350,5.4,1415,,,,,,0,5.2,250,1209,4,270,1212,.9,809,270,-5.6,46,1416,71.3,4.1,1004,1034.2,2339,1027.2,431,1030.2,9.7,2.1,1200,1.21,5.93,,,,,,,,-.8,-11.5,-1.3,-1.2,-.2,.7,,,,,,,,,,
277,영덕,2015-12-27,.9,-2.2,529,6.1,1319,,,,,,,7.2,50,1543,5.1,20,1543,1.8,1519,50,-8.4,22,2206,53.8,3.5,1021.8,1029.5,2053,1022.9,1,1027.1,9.7,6.1,,,,,,,,,,,.9,-7,,,,,,,,,,,,,,
277,영덕,2015-12-28,-1.6,-4.8,709,2.8,1447,,,,,,,14.2,290,644,7.8,290,1458,4.1,3550,290,-22.5,8,1512,19.8,1,1024.1,1031.5,2324,1027.7,1408,1029.6,9.7,8.2,,,,,,,,,,,-1.6,-8.2,,,,,,,,,,,,,,
277,영덕,2015-12-29,0,-3.9,351,4.8,1432,,,,,,,13.5,290,1015,8.5,290,1015,4,3448,270,-19.6,14,1427,21.6,1.3,1025.6,1032.5,809,1029,1403,1031,9.7,8.3,,,,,,,,,,,-1.6,-7.3,,,,,,,,,,,,,,
277,영덕,2015-12-30,2.2,-2.9,711,9.5,1405,,,,,,,6.8,290,21,3.3,140,1522,1.9,1678,180,-10.2,20,1123,40.9,2.9,1023.4,1031.4,731,1026.4,2357,1028.7,9.7,8.1,,,,,,,,,,,.9,-6,,,,,,,,,,,,,,
277,영덕,2015-12-31,3.8,1,527,7.9,1404,,,,,,,10.6,290,1420,5.9,320,726,3.4,2907,270,-4,40,1437,57.6,4.6,1023.5,1032.2,2317,1025.5,447,1028.8,9.7,7.9,,,,,,,,,,,2.5,-3.1,,,,,,,,,,,,,,
278,의성,2015-12-27,-3.4,-10.1,2340,4.7,1510,,,,,,,6.2,270,1406,3.2,270,1421,1,856,360,-13,10,1445,59,2.5,1017.9,1032.3,2339,1023.9,8,1028.5,9.7,8.2,,,,,,,,,,,-2.2,-15.1,,,,,,,,,,,,,,
278,의성,2015-12-28,-6.5,-13,717,1.7,1424,,,,,,,9.9,230,1141,5.4,290,1416,1.8,1515,290,-17.4,12,1451,51.4,1.6,1021.6,1034.3,2357,1030.2,1331,1032.3,9.7,8.3,,,,,,,,,,,-5.7,-17.7,,,,,,,,,,,,,,
278,의성,2015-12-29,-6.1,-13.7,740,4.7,1513,,,,,,,6.4,250,1450,3.5,290,1614,1,850,290,-15.3,12,1346,55.8,1.9,1022.7,1035.6,757,1031,1359,1033.4,9.7,8.3,,,,,,,,,,,-5.1,-17.8,,,,,,,,,,,,,,
278,의성,2015-12-30,-3.1,-11.7,627,7.8,1508,,,,,,,4.8,20,111,1.9,270,1452,.5,467,320,-10.1,26,1443,63.4,2.9,1019.6,1033.4,641,1027.2,1536,1030.1,9.7,7.6,,,,,,,,,,,-2.8,-15.8,,,,,,,,,,,,,,
278,의성,2015-12-31,-.5,-6.8,2350,7,1341,,,,,,,7.7,270,1317,4,290,1319,1.1,983,290,-5.1,40,1512,73.9,4.2,1020,1034.2,2302,1027.4,502,1030.5,9.7,0,,,,,,,,,,,-.4,-12.5,,,,,,,,,,,,,,
279,구미,2015-12-27,1.1,-2.2,2351,4.5,1310,,,,,,,6.3,340,1223,3.9,320,1107,1.9,1644,290,-14,6,1541,36.6,2.4,1022.2,1031.9,2331,1023.7,1,1028.4,9.7,7.2,,,,,,,,,,,1.2,-6.3,,,,,,,,,,,,,,
279,구미,2015-12-28,-1.2,-4.3,729,2.6,1402,,,,,,,8.5,270,1529,4.9,270,1538,2.5,2200,290,-11.7,24,1727,45.8,2.5,1025.9,1033.7,2359,1030.5,1411,1032.2,9.7,7.2,,,,,,,,,,,-1,-6.4,,,,,,,,,,,,,,
279,구미,2015-12-29,-.5,-5.5,616,4.7,1518,,,,,,,7.5,320,1151,3.4,270,1339,1.5,1264,270,-9.1,27,1139,55.6,3.1,1026.7,1034.8,1013,1031.5,1350,1033,9.7,7.2,,,,,,,,,,,-.9,-9.7,,,,,,,,,,,,,,
279,구미,2015-12-30,0,-5.8,743,6.9,1410,,,,,,.1,2.7,90,1457,1.7,270,1943,.6,484,270,-4.3,40,1412,75,4.5,1023.5,1032.7,823,1027.3,1548,1029.8,9.7,7.2,,,,,,,,,,,.2,-10,,,,,,,,,,,,,,
279,구미,2015-12-31,1.1,-2.7,2304,5.8,1352,,,,,,0,7.6,340,1116,3.2,290,1117,1.1,932,290,-1.9,52,1551,82.4,5.3,1024.3,1033.8,2310,1027.3,412,1030.5,9.8,3.2,,,,,,,,,,,.7,-7.4,,,,,,,,,,,,,,
281,영천,2015-12-27,.7,-3.1,707,5.5,1205,,,,,,,8.9,340,1944,4.3,320,1003,2.3,1981,320,-14.3,12,1543,37.5,2.3,1015.6,1031,2342,1022.8,9,1027.5,9.7,7.4,,,,,,,,,,,1.6,-12.4,,,,,,,,,,,,,,
281,영천,2015-12-28,-1.8,-5.1,710,2.5,1405,,,,,,,12.1,290,1248,6.8,290,1145,3.8,3292,290,-16.1,23,1555,33.3,1.8,1019.2,1033,2355,1029.2,1412,1031.2,9.7,7.6,,,,,,,,,,,-.9,-11,,,,,,,,,,,,,,
281,영천,2015-12-29,-.8,-4.5,553,5.6,1448,,,,,,,8.3,290,1033,5.2,290,1041,2.6,2282,290,-14.4,15,1420,38,2.1,1020.4,1034.1,849,1030.4,1420,1032.4,9.7,7.6,,,,,,,,,,,.2,-15.9,,,,,,,,,,,,,,
281,영천,2015-12-30,-1.5,-8.8,618,8.2,1510,,,,,,,3.3,230,1412,1.8,230,1351,.7,570,70,-9,23,1601,59.4,3.1,1017.6,1032.5,653,1027,1613,1029.6,9.8,7.6,,,,,,,,,,,.3,-17.4,,,,,,,,,,,,,,
281,영천,2015-12-31,.6,-4.7,742,7.3,1514,,,,,,,9.3,290,1047,5.7,290,1139,1.5,1339,290,-5.7,40,1448,64.5,4,1018,1033.5,2357,1027,417,1029.9,9.8,4.8,,,,,,,,,,,1.3,-13.6,,,,,,,,,,,,,,
283,경주시,2015-12-27,1.3,-2.8,644,6.6,1421,,,,,,,9.5,340,1259,5.6,320,1307,2.9,2483,320,-13.5,11,1314,40.1,2.5,1022.5,1030.8,2346,1023.1,1,1027.3,9.7,8.2,1200,1.85,10.31,,,,,,,,-.3,-5.3,2.6,3.1,4.6,5.1,,,,,,,,,,
283,경주시,2015-12-28,-1,-4.3,716,3.3,1433,,,,,,,12.6,290,1213,6.2,290,441,3.8,3311,320,-16.4,21,1511,30.4,1.7,1025.9,1032.4,2338,1028.6,1417,1030.8,9.8,8.4,1200,1.82,10.3,,,,,,,,-2.7,-6.7,1,1.6,3.5,4.3,,,,,,,,,,
283,경주시,2015-12-29,-.5,-4.9,2346,5.6,1521,,,,,,,11,320,624,7.3,290,308,3.1,2711,320,-14.1,16,1454,38.1,2.1,1027.1,1033.7,728,1030.2,1418,1032,9.8,8.3,1100,1.67,9.93,,,,,,,,-2.2,-7.4,.7,1.2,2.9,3.5,,,,,,,,,,
283,경주시,2015-12-30,-.1,-5.9,337,9.1,1412,,,,,,,5.6,250,1552,3.7,250,1559,1.5,1338,180,-7.9,22,1328,59.8,3.4,1024.4,1032,748,1026.9,1452,1029.3,9.8,8.2,1200,1.8,9.81,,,,,,,,-1.8,-8.6,.7,1,2.6,3.2,,,,,,,,,,
283,경주시,2015-12-31,1.7,-3.6,544,7.3,1441,,,,,,,11,340,1203,6.4,320,1208,2.9,2520,290,-4.7,43,1308,64.1,4.3,1024.8,1033.1,2304,1026.5,508,1029.6,9.8,7.6,1300,1.55,8.55,,,,,,,,.8,-5.5,1.6,1.7,2.9,3.3,,,,,,,,,,
284,거창,2015-12-27,-.5,-4.8,2210,6.8,1413,,,,,,,6.5,230,1535,4.2,230,1542,.9,756,230,-8.8,14,1316,61,3.4,998.8,1031.3,2310,1023.4,1,1027.3,9.8,8.6,,,,,,,,,,,.8,-7.4,,,,,,,,,,,,,,
284,거창,2015-12-28,-2.8,-8.8,637,2.5,1512,,,,,,,8.9,340,1244,5.7,340,1323,1.5,1332,320,-11.2,25,1609,54.5,2.6,1002.6,1033.2,2209,1029.7,1408,1031.5,9.8,9,,,,,,,,,,,-2,-9.9,,,,,,,,,,,,,,
284,거창,2015-12-29,-2.3,-8.9,719,5.3,1452,,,,,,,6.1,20,1546,4,360,1610,1.2,1073,270,-10.9,13,1353,60.1,2.8,1003.6,1034.8,805,1029.7,1513,1032.5,9.8,9,,,,,,,,,,,-1.9,-9.8,,,,,,,,,,,,,,
284,거창,2015-12-30,-.8,-8.8,610,7.6,1444,,,,,,0,4.4,20,1331,2.5,250,1652,.6,548,250,-6.1,25,1439,73,3.9,1000.8,1033,745,1025.9,1512,1029.4,9.8,8.4,,,,,,,,,,,-1.1,-9.6,,,,,,,,,,,,,,
284,거창,2015-12-31,.2,-4.7,2326,6.4,1400,,,,,,1.1,6.3,360,1544,4.4,360,1546,.8,693,270,-2.5,41,1447,84.4,5.1,1001.7,1034,2326,1027.3,405,1030.2,9.8,6,,,,,,,,,,,1.2,-6.8,,,,,,,,,,,,,,
285,합천,2015-12-27,-.4,-5.8,2357,7.7,1404,,,,,,,7.6,20,1525,5,20,1531,1.1,937,50,-8.6,20,1549,60.8,3.4,1023.5,1031.4,2324,1023.3,1,1027.7,9.8,8,,,,,,,,,,,1,-7.7,,,,,,,,,,,,,,
285,합천,2015-12-28,-2.8,-8.5,635,4.7,1449,,,,,,,7.8,320,1320,4.2,320,1343,1.3,1082,320,-12,23,1528,54.1,2.5,1027.6,1033.5,2355,1029.9,1358,1031.9,9.8,8.1,,,,,,,,,,,-1.4,-9.2,,,,,,,,,,,,,,
285,합천,2015-12-29,-2.5,-8.8,723,6.6,1459,,,,,,,4.9,50,1554,3.4,50,1556,1,822,70,-10.9,20,1448,58.9,2.7,1028.6,1035.1,836,1030.5,1418,1032.9,9.8,8.1,,,,,,,,,,,-1.2,-10,,,,,,,,,,,,,,
285,합천,2015-12-30,-1.1,-8.1,721,8.9,1534,,,,,,,3.4,90,1634,1.8,50,1616,.6,561,200,-8.2,22,1501,63.1,3.3,1025.6,1033,4,1027,1514,1029.8,9.8,7.9,,,,,,,,,,,-.5,-9.8,,,,,,,,,,,,,,
285,합천,2015-12-31,.6,-4.2,2400,8.4,1356,,,,,,0,8.5,320,1418,4.2,290,1425,1,841,230,-5.6,25,1457,67.8,4.1,1026.1,1033.9,2236,1027.3,421,1030.3,9.8,8.1,,,,,,,,,,,1.5,-6.2,,,,,,,,,,,,,,
288,밀양,2015-12-27,1.3,-3.7,2337,9.2,1351,,,,,,,5.3,290,1244,2.9,290,1320,.9,795,290,-8.4,11,1543,59.4,3.6,1025.4,1030.5,2326,1022.8,1,1026.9,9.8,7.6,,,,,,,,,,,-.5,-10.3,,,,,,,,,,,,,,
288,밀양,2015-12-28,-.7,-5.8,310,5.6,1441,,,,,,,7.1,290,1420,3.7,290,1145,1.5,1290,290,-12.4,22,1406,44.1,2.4,1029.5,1032.8,2341,1029,1355,1031,9.8,7.8,,,,,,,,,,,-3.2,-12.6,,,,,,,,,,,,,,
288,밀양,2015-12-29,-.3,-6.5,608,8.1,1456,,,,,,,4.2,70,1408,2.4,70,1358,.8,672,290,-11.1,13,1430,51.6,2.7,1030.6,1034,738,1030.1,1405,1032.1,9.8,7.7,,,,,,,,,,,-3.1,-12.8,,,,,,,,,,,,,,
288,밀양,2015-12-30,-.1,-6,706,8.5,1402,,,,,,,2.8,70,1416,1.9,290,1624,.5,472,290,-7.1,24,1417,63.5,3.6,1027.9,1032,738,1027.1,1559,1029.4,9.8,7.6,,,,,,,,,,,-2.4,-11.7,,,,,,,,,,,,,,
288,밀양,2015-12-31,2.8,-2.6,1,9,1452,,,,,,,8.5,290,1216,4.9,290,1219,1.3,1127,290,-4.9,32,1448,59,4.2,1028.3,1033.3,2318,1026.8,438,1029.7,9.8,7.5,,,,,,,,,,,.1,-8.8,,,,,,,,,,,,,,
289,산청,2015-12-27,1.6,-1.9,2359,6.5,1331,,,,,,,8.9,290,1447,5.1,290,1449,2.3,2013,320,-13.4,11,1243,37.5,2.5,1010.2,1031.3,2244,1023.3,1,1027.6,9.8,7.2,,,,,,,,,,,1.4,-5.1,,,,,,,,,,,,,,
289,산청,2015-12-28,-.1,-2.6,220,2.9,1519,,,,,,,12.1,320,1000,6.7,290,1141,3.9,3347,320,-13.6,13,335,35.8,2.2,1014.1,1033.5,2332,1030.1,1546,1031.7,9.8,7.2,,,,,,,,,,,-.7,-4.9,,,,,,,,,,,,,,
289,산청,2015-12-29,.7,-3.6,2400,6.3,1407,,,,,,,8.9,340,1132,5.7,340,1139,2.4,2095,340,-13.9,12,1227,35.8,2.2,1014.8,1034.1,753,1030.1,1420,1032.3,9.8,7.3,,,,,,,,,,,-.6,-7.7,,,,,,,,,,,,,,
289,산청,2015-12-30,-.2,-7.4,725,8.5,1428,,,,,,,8.7,230,1546,4.7,250,1553,.8,732,180,-9,19,1341,55.9,3.1,1012.2,1033.1,718,1026.6,1512,1029.8,9.8,7.2,,,,,,,,,,,-.2,-9.8,,,,,,,,,,,,,,
289,산청,2015-12-31,2.1,-2.8,2400,6.7,1504,,,,,,.3,9.8,290,1203,6.3,270,1221,2,1764,290,-5.5,32,1538,60,4.2,1012.9,1034,2327,1027.3,514,1030.3,9.8,7.1,,,,,,,,,,,1.9,-7.3,,,,,,,,,,,,,,
294,거제,2015-12-27,4.7,1.7,2357,9.3,1433,,,,,,,5.7,270,2220,3.3,320,1233,1.2,1055,290,-6.4,22,1517,48.8,4.1,1020.5,1029.8,2255,1022.9,1,1026.3,9.8,7.1,,,,,,,,,,,3.8,-3.6,,,,,,,,,,,,,,
294,거제,2015-12-28,1.9,-1,700,6,1513,,,,,,,8.6,320,1610,5,290,1601,2.9,2536,290,-12.1,25,1531,34.6,2.4,1024.8,1032.7,2325,1029.2,1429,1030.7,9.8,7.2,,,,,,,,,,,4,-3.7,,,,,,,,,,,,,,
294,거제,2015-12-29,2.1,-.9,730,7.5,1418,,,,,,,6.9,320,326,4.4,290,330,1.7,1469,290,-10.6,15,1507,40.3,2.8,1026,1033.6,926,1030.5,1412,1031.9,9.8,7.2,,,,,,,,,,,3.6,-6.4,,,,,,,,,,,,,,
294,거제,2015-12-30,2.9,-1.8,622,8.6,1406,,,,,,,4.5,320,1212,2.8,340,1219,.8,682,290,-6.5,26,1404,52.5,3.8,1023.4,1031.7,1,1027.4,1439,1029.2,9.8,6.1,,,,,,,,,,,3.3,-7.3,,,,,,,,,,,,,,
294,거제,2015-12-31,5.3,1.5,413,9.7,1445,,,,,,,8.4,320,1223,4.5,320,1229,1.4,1246,320,-3.2,35,1647,55.6,4.8,1023.5,1033.2,2257,1026.4,419,1029.3,9.9,7.2,,,,,,,,,,,4,-4,,,,,,,,,,,,,,
295,남해,2015-12-27,3.9,-1.7,2336,8.6,1320,,,,,,,4.4,250,1407,2.4,270,1354,1.1,971,270,-7.4,14,1459,48.4,3.8,1021.1,1030.5,2340,1022.9,115,1026.7,9.8,7.8,,,,,,,,,,,3.2,-8.6,,,,,,,,,,,,,,
295,남해,2015-12-28,.9,-4.5,639,6.1,1345,,,,,,,5.7,290,1532,3.8,290,1540,1.3,1155,290,-9,33,1346,48.4,3.1,1025.4,1033.1,2122,1029.5,1330,1031.2,9.8,8,,,,,,,,,,,.6,-10.1,,,,,,,,,,,,,,
295,남해,2015-12-29,1.2,-3.1,702,7.2,1547,,,,,,,5.1,320,25,2.9,320,25,1,854,250,-8.2,28,1546,50.9,3.3,1026.4,1034,903,1030.4,1431,1032.1,9.8,7.9,,,,,,,,,,,.9,-10.3,,,,,,,,,,,,,,
295,남해,2015-12-30,3.2,-2.2,737,7.9,1528,,,,,,,3.2,230,1734,1.6,230,1738,.9,809,250,-5.8,27,1435,53.1,4,1023.8,1032,1,1027.6,1429,1029.5,9.9,7.9,,,,,,,,,,,1.8,-8.5,,,,,,,,,,,,,,
295,남해,2015-12-31,4,.9,818,9.5,1404,,,,,,,5.3,270,1326,2.9,320,1349,1.1,926,250,-2.9,31,1417,63,5,1024.1,1033.3,2233,1026.7,352,1029.7,9.9,7.9,,,,,,,,,,,2.6,-5.9,,,,,,,,,,,,,,
